city,link,name,location,eventName
belo-horizonte-mg,https://www.sympla.com.br/park-paintball__117810,Park Paintball,sympla,Park Paintball
belo-horizonte-mg,https://www.sympla.com.br/park-paintball__117821,Park Paintball,sympla,Park Paintball
belo-horizonte-mg,https://www.sympla.com.br/park-paintball__118043,Park Paintball,sympla,Park Paintball
belo-horizonte-mg,https://www.sympla.com.br/park-paintball__118059,Park Paintball,sympla,Park Paintball
belo-horizonte-mg,https://www.sympla.com.br/park-paintball__118067,Park Paintball,sympla,Park Paintball
belo-horizonte-mg,https://www.sympla.com.br/park-paintball__117820,Park Paintball,sympla,Park Paintball
belo-horizonte-mg,https://www.sympla.com.br/curso-de-avaliacao-e-intervencao-precoce-o-pss__109799,Aprendizagem e Companhia,sympla,CURSO DE AVALIAÇÃO E INTERVENÇÃO PRECOCE: O PSS 
belo-horizonte-mg,https://www.sympla.com.br/fotografia-de-rua-com-gabriel-cabral-bh__115023,EMERGE_LAB,sympla,Fotografia de Rua com Gabriel Cabral (BH)
belo-horizonte-mg,https://www.sympla.com.br/o-grande-baile__113087,FIFTY LOURDES,sympla,O GRANDE BAILE
belo-horizonte-mg,https://www.sympla.com.br/major--hype--glitterize-se__117900,Major HYPE,sympla,Major ϟ HYPE ϟ Glitterize-se 
belo-horizonte-mg,https://www.sympla.com.br/convencao-jovem-2017__117867,PR. FORLAN OLIVEIRA,sympla,CONVENÇÃO JOVEM 2017
belo-horizonte-mg,https://www.sympla.com.br/palestra-lideranca-facilitadora-para-transformacao-social__117504,Equipe Germinar em BH,sympla,Palestra Liderança Facilitadora para transformação social
belo-horizonte-mg,https://www.sympla.com.br/carnaval-kids-do-mineirao__107964,Carnaval Exclusive,sympla,Carnaval Kids do Mineirão
belo-horizonte-mg,https://www.sympla.com.br/arbitragem__117466,Daniela Duarte Portes,sympla,ARBITRAGEM
belo-horizonte-mg,https://www.sympla.com.br/seminario-de-inteligencia-de-mercado-ferramentas-e-solucoes-para-o-varejo__118028,Cordenador do MBA em Inteligência de Mercado,sympla,SEMINÁRIO DE INTELIGÊNCIA DE MERCADO: FERRAMENTAS E SOLUÇÕES PARA O VAREJO
belo-horizonte-mg,https://www.sympla.com.br/7-bh-tattoo-festival__118130,M.R. Eventos,sympla,7º BH TATTOO FESTIVAL
belo-horizonte-mg,https://www.sympla.com.br/curso-de-formulacao-de-estrategia-com-balanced-scorecard__118193,UBQ - União Brasileira para a Qualidade,sympla,Curso de Formulação de estratégia com Balanced Scorecard
belo-horizonte-mg,https://www.sympla.com.br/teste---art-music-festival-gospel__118184,Ingressos,sympla,Teste - Art Music Festival Gospel
belo-horizonte-mg,https://www.sympla.com.br/cafe-cultura-davi-camisassa__117124,ECA - Espaço de Cultura e Arte,sympla,Café Cultura: Davi Camisassa
belo-horizonte-mg,https://www.sympla.com.br/joy-pool-party-edicao-di-roma__118170,EAE PRODUÇÃO,sympla,JOY POOL PARTY Edição DI ROMA
belo-horizonte-mg,https://www.sympla.com.br/o-poder-transformador-do-coaching__116114,Febracis BH ,sympla,O Poder Transformador do Coaching 
belo-horizonte-mg,https://www.sympla.com.br/baile-do-night---pre-carnaval__118380,Wazzup,sympla,BAILE DO NIGHT - PRÉ CARNAVAL
belo-horizonte-mg,https://www.sympla.com.br/recursos-assistivos-para-criancaspessoas-com-paralisia-cerebral-e-outras-deficiencias-neuromotoras__118534,Lumen Equipamentos,sympla,Recursos Assistivos para crianças/pessoas com Paralisia Cerebral e outras Deficiências Neuromotoras.
belo-horizonte-mg,https://www.sympla.com.br/curso-de-cuidador-de-idoso-online__118547,João Ernani Antunes Costa Junior,sympla,Curso de Cuidador de Idoso ONLINE
belo-horizonte-mg,https://www.sympla.com.br/fiesta-de-los-clandestinos__118582,Clandestinos,sympla,Fiesta de los Clandestinos 
belo-horizonte-mg,https://www.sympla.com.br/dduck-folia__118564,DDuck DClub,sympla,DDuck Folia
belo-horizonte-mg,https://www.sympla.com.br/carnaval--roof-top__116132,Cristiano ,sympla,CARNAVAL  ROOF TOP
belo-horizonte-mg,https://www.sympla.com.br/workshop-de-carreira-2017-1-semestre---sabados--manha__116954,Arthur Fonseca,sympla,Workshop de Carreira 2017 1º semestre - Sábados / manhã
belo-horizonte-mg,https://www.sympla.com.br/workshop-de-carreira-2017-1-semestre---2as-feiras--noite__117301,Arthur Fonseca,sympla,Workshop de Carreira 2017 1º semestre - 2as feiras / noite
belo-horizonte-mg,https://www.sympla.com.br/workshop-intensivo---proposito-de-vida---bh__114743,Casa da Prosperidade,sympla,WORKSHOP INTENSIVO - PROPÓSITO DE VIDA - BH
belo-horizonte-mg,https://www.sympla.com.br/bloco-a-perseguida---carnaval-bh-2017__111046,Guilherme Venturato Moreira,sympla,Bloco a Perseguida - Carnaval BH 2017
belo-horizonte-mg,https://www.sympla.com.br/design-thinking-para-comunicadores-e-marketing-digital-as-datas-estao-na-descricao__111322,Lhama.me,sympla,Design thinking para Comunicadores e Marketing Digital (as datas estão na descrição)
belo-horizonte-mg,https://www.sympla.com.br/curso-presencial-google-adwords-em-bh-fevereiro2017__100467,Nautilos,sympla,Curso Presencial Google AdWords em BH (Fevereiro/2017)
belo-horizonte-mg,https://www.sympla.com.br/curso-presencial-de-web-writing-em-bh-abril2017__110582,Nautilos,sympla,Curso Presencial de Web Writing em BH (Abril/2017)
belo-horizonte-mg,https://www.sympla.com.br/matriculas-no-qi__107155,Gabriel Verdin,sympla,Matrículas no Qi
belo-horizonte-mg,https://www.sympla.com.br/hogsmeeting-2017--ano-3--potter-club-bh__107183,Potter Club BH,sympla,Hogsmeeting 2017 ϟ Ano 3 ϟ Potter Club BH
belo-horizonte-mg,https://www.sympla.com.br/garagem-festival-2017-seletiva-2__108303,Gafanhoto Cultural,sympla,Garagem Festival 2017: Seletiva 2
belo-horizonte-mg,https://www.sympla.com.br/garagem-festival-2017-seletiva-3__108304,Gafanhoto Cultural,sympla,Garagem Festival 2017: Seletiva 3
belo-horizonte-mg,https://www.sympla.com.br/formacao-de-auditores-internos---teoria-e-pratica-para-o-exercicio-profissional-da-auditoria-interna__107937,Edilson Cordeiro,sympla,Formação de Auditores Internos - Teoria e prática para o exercício profissional da Auditoria Interna
belo-horizonte-mg,https://www.sympla.com.br/bh-hell-festival__108622,MS BHz ,sympla,BH HELL FESTIVAL
belo-horizonte-mg,https://www.sympla.com.br/axe-retro--festa-supra-sumo-o-banda-raga-mofe--bloco-unidos-da-estrela-da-morte-o-local-granfinos__112785,Supra Sumo,sympla,Axé Retrô + Festa SUPRA SUMO • Banda RAGA MOFE + Bloco UNIDOS DA ESTRELA DA MORTE • Local: Granfinos
belo-horizonte-mg,https://www.sympla.com.br/simposio-de-marketing-digital-na-fisioterapia__110850,Bernardo Chalfun,sympla,Simpósio de Marketing Digital na Fisioterapia
belo-horizonte-mg,https://www.sympla.com.br/festival-rootstock-2017---edicao-marines__112772,Festival Rootstock Brasil,sympla,Festival Rootstock 2017 - Edição Marinês
belo-horizonte-mg,https://www.sympla.com.br/curso-de-oratoria-20---sem-cola---2-turma__113173,Sem Cola - Aulas Particulares,sympla,Curso de Oratória 2.0 - Sem Cola - 2ª Turma
belo-horizonte-mg,https://www.sympla.com.br/do-brasil-sa-e-bloco-camarim__108096,Do Brasil S/A e Camarim,sympla,DO BRASIL S/A e BLOCO CAMARIM
belo-horizonte-mg,https://www.sympla.com.br/curso-oratoria-e-comunicacao-com-pnl--em-belo-horizonte---marco-2017__107461,INEMP,sympla,CURSO ORATÓRIA E COMUNICAÇÃO com PNL  em Belo Horizonte - Março 2017
belo-horizonte-mg,https://www.sympla.com.br/1--reuniao-profissional-de-recreadores--bh-e-regiao__111459,Comissão de veteranos,sympla,1ª  REUNIÃO PROFISSIONAL DE RECREADORES- BH E REGIÃO
belo-horizonte-mg,https://www.sympla.com.br/sunflower-carnaval---afrojack--galantis-e--vintage-culture__109217,Sunflower,sympla,SUNFLOWER CARNAVAL - AFROJACK , GALANTIS e  VINTAGE CULTURE
belo-horizonte-mg,https://www.sympla.com.br/carnamahal-2017---o-maior-carnaval-eletronico-de-bh---by-mahal__111782,MAHAL ENTRETENIMENTO,sympla,CarnaMAHAL 2017 - O maior carnaval eletrônico de BH - By Mahal
belo-horizonte-mg,https://www.sympla.com.br/bloco-do-decreto---com-ale-oliveira__112148,Grupo Eleven,sympla,BLOCO DO DECRETO - Com Alê Oliveira
belo-horizonte-mg,https://www.sympla.com.br/debate-ubq--a-sustentabilidade-sob-o-prisma-do-desenvolvimento-integral__113544,UBQ - União Brasileira para a Qualidade,sympla,Debate UBQ | A Sustentabilidade sob o Prisma do Desenvolvimento Integral
belo-horizonte-mg,https://www.sympla.com.br/transforme-o-gerente-do-seu-restaurante-em-um-lider__113979,PH GESTÃO PARA RESULTADOS,sympla,TRANSFORME O GERENTE DO SEU RESTAURANTE EM UM LIDER
belo-horizonte-mg,https://www.sympla.com.br/ou-nos-ou-o-zorra-um-show-reformulado-sem-formula__113969,Klaus Pereira,sympla,Ou nós ou o Zorra (Um show reformulado sem fórmula)
belo-horizonte-mg,https://www.sympla.com.br/1-meeting-de-pilates-clinico__114327,O2 Fiti,sympla,1º Meeting de Pilates Clínico
belo-horizonte-mg,https://www.sympla.com.br/guilherme-arantes-17fev--clube-chalezinho__114528,Clube Chalezinho,sympla,Guilherme Arantes 17fev | Clube Chalezinho
belo-horizonte-mg,https://www.sympla.com.br/soumindful__114550,Oficina de Psicologia,sympla,SOUMINDFUL
belo-horizonte-mg,https://www.sympla.com.br/folk-and-blues---happy-hour-na-varanda-do-hub__114555,Nova Era Produções,sympla,FOLK and BLUES - Happy Hour na Varanda do HUB!
belo-horizonte-mg,https://www.sympla.com.br/supra-sumo-bregamix-o-pega-na-mentira-o-banda-mamonas-forevis--dvj-roy__114620,Supra Sumo,sympla,SUPRA SUMO Bregamix • Pega na Mentira • Banda Mamonas Forevis + DVJ Roy
belo-horizonte-mg,https://www.sympla.com.br/bloco-da-esquina--ultimo-ensaio--show-da-banda--convidados--toninho-horta-e-rodrigo-borges__115218,Granfinos,sympla,BLOCO DA ESQUINA * ÚLTIMO ENSAIO * SHOW DA BANDA * CONVIDADOS : TONINHO HORTA E RODRIGO BORGES
belo-horizonte-mg,https://www.sympla.com.br/baile-do-secreto__114072,#SECRETO,sympla,Baile do #SECRETO
belo-horizonte-mg,https://www.sympla.com.br/cio-perspectives---belo-horizonte-edition-teste__112644,EORA Entretenimento ,sympla,CIO Perspectives - Belo Horizonte Edition (TESTE)
belo-horizonte-mg,https://www.sympla.com.br/curso-de-formacao-de-auditores-internos-da-qualidade---nbr-iso-90012015__115425,UBQ - União Brasileira para a Qualidade,sympla,Curso de Formação de Auditores Internos da Qualidade – NBR ISO 9001:2015
belo-horizonte-mg,https://www.sympla.com.br/curso-de-formacao-completa-em-pilates---turma-24__116480,O2 Fiti,sympla,Curso de Formação Completa em Pilates - Turma 24
belo-horizonte-mg,https://www.sympla.com.br/bloco-dos-camisa-preta-2017__115860,Raro Projetos,sympla,Bloco dos Camisa Preta 2017
belo-horizonte-mg,https://www.sympla.com.br/suricatto-apresenta-roda-de-conversa-com-selma-sueli-e-victor-mendonca__116235,SURICATTO,sympla,Suricatto apresenta: Roda de Conversa com Selma Sueli e Victor Mendonça
belo-horizonte-mg,https://www.sympla.com.br/micangas-do-garotas--2017__113910,Bloco Garotas Solteiras,sympla,Miçangas do Garotas | 2017
belo-horizonte-mg,https://www.sympla.com.br/curso-de-gestao-de-processo-focado-na-melhoria-do-desempenho-organizacional__117036,UBQ - União Brasileira para a Qualidade,sympla,Curso de Gestão de Processo Focado na Melhoria do Desempenho Organizacional
belo-horizonte-mg,https://www.sympla.com.br/bloco-do-decreto---com-ale-oliveira__112148,Grupo Eleven,sympla,BLOCO DO DECRETO - Com Alê Oliveira
belo-horizonte-mg,https://www.sympla.com.br/axe-retro--festa-supra-sumo-o-banda-raga-mofe--bloco-unidos-da-estrela-da-morte-o-local-granfinos__112785,Supra Sumo,sympla,Axé Retrô + Festa SUPRA SUMO • Banda RAGA MOFE + Bloco UNIDOS DA ESTRELA DA MORTE • Local: Granfinos
belo-horizonte-mg,https://www.sympla.com.br/simposio-de-marketing-digital-na-fisioterapia__110850,Bernardo Chalfun,sympla,Simpósio de Marketing Digital na Fisioterapia
belo-horizonte-mg,https://www.sympla.com.br/festival-rootstock-2017---edicao-marines__112772,Festival Rootstock Brasil,sympla,Festival Rootstock 2017 - Edição Marinês
belo-horizonte-mg,https://www.sympla.com.br/1-meeting-de-pilates-clinico__114327,O2 Fiti,sympla,1º Meeting de Pilates Clínico
belo-horizonte-mg,https://www.sympla.com.br/guilherme-arantes-17fev--clube-chalezinho__114528,Clube Chalezinho,sympla,Guilherme Arantes 17fev | Clube Chalezinho
belo-horizonte-mg,https://www.sympla.com.br/baile-do-secreto__114072,#SECRETO,sympla,Baile do #SECRETO
belo-horizonte-mg,https://www.sympla.com.br/cio-perspectives---belo-horizonte-edition-teste__112644,EORA Entretenimento ,sympla,CIO Perspectives - Belo Horizonte Edition (TESTE)
belo-horizonte-mg,https://www.sympla.com.br/curso-de-formacao-de-auditores-internos-da-qualidade---nbr-iso-90012015__115425,UBQ - União Brasileira para a Qualidade,sympla,Curso de Formação de Auditores Internos da Qualidade – NBR ISO 9001:2015
belo-horizonte-mg,https://www.sympla.com.br/curso-ouse-mudar-se-marco__113452,Chris Malta,sympla,Curso Ouse Mudar-se Março
belo-horizonte-mg,https://www.sympla.com.br/los-mariachis---carna-veiras__117218,Los Mariachis,sympla,Los Mariachis - Carna Veiras
belo-horizonte-mg,https://www.sympla.com.br/linkedin-business---aprenda-como-fazer-negocios-e-anuncios-segmentados-na-plataforma__112508,Linkedln BDL,sympla,Linkedin Business - Aprenda como fazer negócios e anúncios segmentados na plataforma.
belo-horizonte-mg,https://www.sympla.com.br/discotheque-apresenta-pedro-pedro-masterp-la-n-o__117261,DDuck DClub,sympla,Discothèque Apresenta: Pedro Pedro (MASTERp la n o)
belo-horizonte-mg,https://www.sympla.com.br/curso-essencial-de-facebook-ads--google-adwords---06-e-07-de-marco__117442,Mercado E-Commerce,sympla,Curso Essencial de Facebook Ads + Google Adwords - 06 e 07 de março
belo-horizonte-mg,https://www.sympla.com.br/brm-200-km-escalador-e-desafio-100-km-escalador-de-belo-horizonte-2017__117492,Inconfidentes Pedalantes,sympla,BRM 200 km Escalador e Desafio 100 km Escalador de Belo Horizonte 2017
belo-horizonte-mg,https://www.sympla.com.br/cabrobloco---carnaval-bom-e-nascido-em-cabrobro__116136,PLAY CULTURAL,sympla,CABROBLOCO - CARNAVAL BOM É NASCIDO EM CABROBRÓ!
belo-horizonte-mg,https://www.sympla.com.br/carnachale-2017--area-externa__115412,Clube Chalezinho,sympla,Carnachalé 2017 | Área Externa
belo-horizonte-mg,https://www.sympla.com.br/2-beer-mile-bh-by-dicaprio-leo-gomes__117814,Dicaprio (Leo Gomes),sympla,2ª BEER MILE BH by DiCaprio (Leo Gomes)
belo-horizonte-mg,https://www.sympla.com.br/park-paintball__117725,Park Paintball,sympla,Park Paintball
belo-horizonte-mg,https://www.sympla.com.br/park-paintball__117714,Park Paintball,sympla,Park Paintball
belo-horizonte-mg,https://www.sympla.com.br/park-paintball__117712,Park Paintball,sympla,Park Paintball
belo-horizonte-mg,https://www.sympla.com.br/festa-de-aniversario-beneficiente__116433,Contribuição,sympla,Festa de Aniversário Beneficiente
belo-horizonte-mg,https://www.sympla.com.br/empreendedorismo-para-mulheres__114842,Cristiane Ferreira ,sympla,Empreendedorismo para Mulheres
belo-horizonte-mg,https://www.sympla.com.br/comportamento--negocios---marco-2017__115695,Estímulo de Ideias,sympla,Comportamento & Negócios - Março 2017
belo-horizonte-mg,https://www.sympla.com.br/treinao-belo-horizonte--le-teixeira-e-vivi-amato--primefuncional__117579,Le Teixeira e Vivi Amato,sympla,TREINÃO BELO HORIZONTE | LE TEIXEIRA E VIVI AMATO | #PRIMEFUNCIONAL
belo-horizonte-mg,https://www.sympla.com.br/consultoria-de-imagem-na-perspectiva-do-visagismo__117706,Jane Araujo,sympla,Consultoria de Imagem na Perspectiva do Visagismo
belo-horizonte-mg,https://www.sympla.com.br/park-paintball__118077,Park Paintball,sympla,Park Paintball
belo-horizonte-mg,https://www.sympla.com.br/keep-on-rockin-bh--especial-paramore--the-strokes--1802-at-studio-bar__113772,Studio Bar ,sympla,Keep on Rockin BH ▼ Especial Paramore & The Strokes ▼ 18/02 at Studio Bar
belo-horizonte-mg,https://www.sympla.com.br/park-paintball__117815,Park Paintball,sympla,Park Paintball 
belo-horizonte-mg,https://www.sympla.com.br/park-paintball__117804,Park Paintball,sympla,Park Paintball 
belo-horizonte-mg,https://www.sympla.com.br/park-paintball__117803,Park Paintball,sympla,Park Paintball
belo-horizonte-mg,https://www.sympla.com.br/park-paintball__117816,Park Paintball,sympla,Park Paintball
belo-horizonte-mg,https://www.sympla.com.br/park-paintball__118042,Park Paintball,sympla,Park Paintball
belo-horizonte-mg,https://www.sympla.com.br/park-paintball__117721,Park Paintball,sympla,Park Paintball
belo-horizonte-mg,https://www.sympla.com.br/park-paintball__118045,Park Paintball,sympla,Park Paintball
belo-horizonte-mg,https://www.sympla.com.br/park-paintball__118048,Park Paintball,sympla,Park Paintball
belo-horizonte-mg,https://www.sympla.com.br/seletiva-belo-horizonte-masculina__102724,BRUSA Sports,sympla,Seletiva Belo Horizonte Masculina
belo-horizonte-mg,https://www.sympla.com.br/i-caurnaval-mundo-de-polly__117937,Mundo de Polly - Serviços Pet,sympla,I CAUrnaval Mundo de Polly
belo-horizonte-mg,https://www.sympla.com.br/los-mariachis---los-chiquititos__118146,Los Mariachis,sympla,Los Mariachis - Los Chiquititos
belo-horizonte-mg,https://www.sympla.com.br/sabado-lord--singles-pearl-jam--like5-maroon-5--pop__118177,Circuito do Rock,sympla,SÁBADO LORD | SINGLES (PEARL JAM) + LIKE5 (MAROON 5 / POP)
belo-horizonte-mg,https://www.sympla.com.br/nosso-baile---mcg15__118209,O MERCADO,sympla,Nosso Baile - MCG15
belo-horizonte-mg,https://www.sympla.com.br/oficina-de-compostagem-e-minhocario-domestico-spiralixo__118287,SpiraLixo,sympla,Oficina de compostagem e minhocário doméstico SpiraLixo
belo-horizonte-mg,https://www.sympla.com.br/novas-perspectivas-para-2017__118343,Núcleo de Pós-graduação,sympla,NOVAS PERSPECTIVAS PARA 2017
belo-horizonte-mg,https://www.sympla.com.br/curso-aumente-sua-protecao-interior__113788,Centro Budista Kadampa Maitreya,sympla,Curso: Aumente sua Proteção Interior
belo-horizonte-mg,https://www.sympla.com.br/curso-aromaterapia-em-caes__112680,Prof. Dr. Guilherme Santos,sympla,Curso “Aromaterapia em cães” 
belo-horizonte-mg,https://www.sympla.com.br/carnaval---circuito-do-rock--paralamas-do-sucesso--alcova-libertina-e-muito-mais--2502__118211,Macaco Prego,sympla,Carnaval - Circuito do Rock ✪ Paralamas do Sucesso + Alcova Libertina e muito mais ✪ 25/02
belo-horizonte-mg,https://www.sympla.com.br/encontro-a-sos---belo-horizonte__114559,Alécia Rocha,sympla,Encontro A Sós - Belo Horizonte
belo-horizonte-mg,https://www.sympla.com.br/pre-congresso-brain-family-2017__118518,Aprendizagem e Companhia,sympla,Pré Congresso Brain Family 2017
belo-horizonte-mg,https://www.sympla.com.br/iii-seminario-internacional-de-mediacao__118638,Instituto de Mediação Aplicada,sympla,III Seminário Internacional de Mediação
belo-horizonte-mg,https://www.sympla.com.br/workshop-de-carreira-2017-1-semestre---5as-feiras--noite__118544,Arthur Fonseca,sympla,Workshop de Carreira 2017 1º semestre - 5as feiras / noite
belo-horizonte-mg,https://www.sympla.com.br/workshop-de-carreira-2017-1-semestre---4as-feiras--manha__118542,Arthur Fonseca,sympla,Workshop de Carreira 2017 1º semestre - 4as feiras / manhã
belo-horizonte-mg,https://www.sympla.com.br/ferramentas-e-servicos-de-inteligencia-de-mercado-para-o-varejo__116024,Gustavo Vanucci ,sympla,Ferramentas e serviços de Inteligência de Mercado para o varejo
belo-horizonte-mg,https://www.sympla.com.br/penultimo-ensaio-do-quando-come-se-lambuza__118717,Quando Come Se Lambuza,sympla,Penúltimo Ensaio do Quando Come Se Lambuza
belo-horizonte-mg,https://www.sympla.com.br/curso-presencial-marketing-digital-em-bh-maio2017__100460,Nautilos,sympla,Curso Presencial Marketing Digital em BH (Maio/2017)
belo-horizonte-mg,https://www.sympla.com.br/curso-presencial-anuncios-do-facebook-em-bh-fevereiro2017__100471,Nautilos,sympla,Curso Presencial Anúncios do Facebook em BH (Fevereiro/2017)
belo-horizonte-mg,https://www.sympla.com.br/bar-a-bar-run-2017__111061,Leg Assessoria Esportiva,sympla,Bar a Bar Run 2017
belo-horizonte-mg,https://www.sympla.com.br/curso--formacao-e-especializacao-profissional-em-coaching__85979,FACULDADE IBS,sympla,CURSO | FORMAÇÃO E ESPECIALIZAÇÃO PROFISSIONAL EM COACHING
belo-horizonte-mg,https://www.sympla.com.br/fotografia-sem-segredos-em-bh-com-jc-volotao-__103845,JC Volotão,sympla,Fotografia Sem Segredos em BH com JC Volotão ...
belo-horizonte-mg,https://www.sympla.com.br/formacao-gestalt-2017__100814,Instituto Gestalt de Vanguarda Claudio Naranjo,sympla,Formação Gestalt 2017
belo-horizonte-mg,https://www.sympla.com.br/queremos-apresenta-jake-bugg-em-bh__102019,Queremos!,sympla,Queremos Apresenta: Jake Bugg em BH!
belo-horizonte-mg,https://www.sympla.com.br/curso-presencial-google-adwords-em-bh-abril2017__110417,Nautilos,sympla,Curso Presencial Google AdWords em BH (Abril/2017)
belo-horizonte-mg,https://www.sympla.com.br/curso-presencial-gerencia-de-marketing-digital-em-bh-marco2017__110411,Nautilos,sympla,Curso Presencial Gerência de Marketing Digital em BH (Março/2017)
belo-horizonte-mg,https://www.sympla.com.br/samsara-blues-experiment-alemanha--duna-brisa-e-chama--pesta__102815,Deserto Elétrico Produções,sympla,Samsara Blues Experiment (Alemanha) + Duna, Brisa e Chama + Pesta
belo-horizonte-mg,https://www.sympla.com.br/curso-com-marta-relvas__106466,Aprendizagem e Companhia,sympla,Curso com Marta Relvas - 
belo-horizonte-mg,https://www.sympla.com.br/curso-de-formacao-biofeedback-2017__99533,Aprendizagem e Companhia,sympla,CURSO DE FORMAÇÃO BIOFEEDBACK 2017
belo-horizonte-mg,https://www.sympla.com.br/star-fest-bh__112404,Star Fest BH,sympla,Star Fest BH
belo-horizonte-mg,https://www.sympla.com.br/domingueira-tropical-6---beico-do-wando__112507,A Autênica,sympla,Domingueira Tropical #6 - Beiço do Wando
belo-horizonte-mg,https://www.sympla.com.br/leader-coach---formacao-de-lideres__112649,João Victor Silva,sympla,Leader Coach - Formação de Líderes
belo-horizonte-mg,https://www.sympla.com.br/dance-of-days-em-belo-horizonte__112865,Burning London Records,sympla,DANCE OF DAYS EM BELO HORIZONTE
belo-horizonte-mg,https://www.sympla.com.br/bloco-jangalove--19fev--chama-o-sindico--banda-brilha--pq-das-mangabeiras__112904,Macaco Prego,sympla,BLOCO JÂNGALOVE ❤️ 19/fev ❤️ Chama o Sindico + Banda Brilha ❤️ Pq das Mangabeiras
belo-horizonte-mg,https://www.sympla.com.br/palestra-e-programa-gestao-do-estresse-vida-mindful---mindfulness-8-semanas__109066,Flávia Belisário,sympla,Palestra e Programa Gestão do Estresse Vida Mindful - Mindfulness 8 semanas
belo-horizonte-mg,https://www.sympla.com.br/valorizacao-360---locusprime__113285,LocusPrime,sympla,Valorização 360º - LocusPrime
belo-horizonte-mg,https://www.sympla.com.br/brincar-para-avaliar-e-intervir-nos-processos-de-aprendizagem__113750,Aprendizagem e Companhia,sympla,“BRINCAR” PARA AVALIAR E INTERVIR NOS PROCESSOS DE APRENDIZAGEM
belo-horizonte-mg,https://www.sympla.com.br/do-rio-a-salvador-com-jammil--dj-marlboro__112778,ITS SHOOOW TIME!,sympla,Do Rio a Salvador com Jammil + DJ Marlboro
belo-horizonte-mg,https://www.sympla.com.br/we-are-alive-fest-2__113865,Studio Bar ,sympla,We Are Alive Fest 2
belo-horizonte-mg,https://www.sympla.com.br/formacao-em-coaching-com-pnl-em-belo-horizonte__113932,INEMP,sympla,FORMAÇÃO EM COACHING COM PNL EM BELO HORIZONTE
belo-horizonte-mg,https://www.sympla.com.br/3-meetup-de-machine-learning-bh-mmlbh__114024,Marcus Oliveira,sympla,3º Meetup de Machine Learning BH [MMLBh]
belo-horizonte-mg,https://www.sympla.com.br/sucesso-nos-negocios--colecao-sucesso---sbcoaching__114423,SBCoaching Empresas - Belo Horizonte - Unidade 61,sympla,Sucesso nos Negócios | Coleção Sucesso - SBCoaching
belo-horizonte-mg,https://www.sympla.com.br/minha-mente-meu-destino__106209,Estímulo de Ideias,sympla,Minha Mente, Meu Destino
belo-horizonte-mg,https://www.sympla.com.br/curso-de-lideranca--lider-de-alta-performance---complexo-hospitalar-sao-francisco__114263,Ana Luíza Rabelo,sympla,Curso de Liderança | Líder de Alta Performance - Complexo Hospitalar São Francisco
belo-horizonte-mg,https://www.sympla.com.br/bem-te-viu-bem-te-ve---baile-de-mascaras__115590,Bem te Viu, Bem te Vê,sympla,Bem te Viu, Bem te Vê - Baile de Máscaras
belo-horizonte-mg,https://www.sympla.com.br/curso-gestao-de-riscos__115781,UBQ - União Brasileira para a Qualidade,sympla,Curso Gestão de Riscos
belo-horizonte-mg,https://www.sympla.com.br/curso-de-formacao-de-auditores-internos-da-qualidade---nbr-iso-90012015__115792,UBQ - União Brasileira para a Qualidade,sympla,Curso de Formação de Auditores Internos da Qualidade – NBR ISO 9001:2015
belo-horizonte-mg,https://www.sympla.com.br/curso-de-formacao-de-auditores-internos-da-qualidade---nbr-iso-90012015__115785,UBQ - União Brasileira para a Qualidade,sympla,Curso de Formação de Auditores Internos da Qualidade – NBR ISO 9001:2015
belo-horizonte-mg,https://www.sympla.com.br/fight-like-a-girl---especial-pre-carnaval__115953,Arthur Corrêa,sympla,FIGHT LIKE A GIRL! - Especial Pré-carnaval
belo-horizonte-mg,https://www.sympla.com.br/carnaval-exclusive-mineirao-2017__100340,Carnaval Exclusive,sympla,CARNAVAL EXCLUSIVE MINEIRÃO 2017 
belo-horizonte-mg,https://www.sympla.com.br/carnaval-das-criancas----necup__112932,Estrela Brasil Produções e Eventos,sympla,Carnaval das Crianças -  NECUP 
belo-horizonte-mg,https://www.sympla.com.br/oficina-de-auto-ginecologia__116112,Júlia Braga,sympla,Oficina de auto-ginecologia
belo-horizonte-mg,https://www.sympla.com.br/marketing-digital-para-iniciantes__116141,Escola Marketing Mineiro,sympla,Marketing Digital para Iniciantes
belo-horizonte-mg,https://www.sympla.com.br/retiro-de-carnaval-da-gospa-2017---geracao-eleita__107206,Comunidade Gospa Mira,sympla,RETIRO DE CARNAVAL DA GOSPA 2017 - Geração Eleita
belo-horizonte-mg,https://www.sympla.com.br/baile-da-teresa--havayanas-usadas-deu-praia__115593,Baile da Teresa ,sympla,Baile da Teresa & Havayanas Usadas Deu Praia
belo-horizonte-mg,https://www.sympla.com.br/baile-do-dennis---carnaval-2017__99751,Box Entretenimento e About Fun,sympla,BAILE DO DENNIS - CARNAVAL 2017
belo-horizonte-mg,https://www.sympla.com.br/coaching-em-grupo-potencialize-o-empreendedor-que-ha-em-voce__116294,Lu Pimenta,sympla,Coaching em grupo: Potencialize o EMPREENDEDOR que há em você
belo-horizonte-mg,https://www.sympla.com.br/o-crivo--joao-paulo-gross--10-e-11-de-marco__107089,Galpão Cine Horto,sympla,O CRIVO | JOÃO PAULO GROSS | 10 e 11 DE MARÇO
belo-horizonte-mg,https://www.sympla.com.br/workshop-empreendedorismo-na-educacao__116818,Aprendizagem e Companhia,sympla,Workshop “Empreendedorismo na Educação''.
